X, Y
0.461229, -0.674332
0.466930, -0.670337
0.472596, -0.666294
0.478229, -0.662203
0.483826, -0.658065
0.489389, -0.653879
0.494917, -0.649647
0.500408, -0.645368
0.505863, -0.641043
0.511282, -0.636673
0.516663, -0.632256
0.522007, -0.627794
0.527313, -0.623288
0.532581, -0.618736
0.537810, -0.614141
0.543000, -0.609501
0.548151, -0.604818
0.553262, -0.600091
0.558333, -0.595321
0.563363, -0.590509
0.568352, -0.585654
0.573300, -0.580757
0.578207, -0.575819
0.583071, -0.570839
0.587893, -0.565818
0.592672, -0.560757
0.597408, -0.555655
0.602101, -0.550514
0.606750, -0.545333
0.611355, -0.540113
0.615916, -0.534854
0.620431, -0.529556
0.624902, -0.524221
0.629327, -0.518848
0.633706, -0.513438
0.638039, -0.507991
0.642326, -0.502507
0.646566, -0.496987
0.650759, -0.491431
0.654904, -0.485840
0.659002, -0.480215
0.663052, -0.474554
0.667054, -0.468859
0.671007, -0.463131
0.674911, -0.457369
0.678766, -0.451575
0.682571, -0.445748
0.686327, -0.439889
0.690033, -0.433998
0.693688, -0.428075
0.697293, -0.422122
0.700847, -0.416139
0.704350, -0.410125
0.707802, -0.404082
0.711202, -0.398010
0.714550, -0.391909
0.717846, -0.385780
0.721089, -0.379623
0.724280, -0.373439
0.727419, -0.367227
0.730504, -0.360989
0.733536, -0.354725
0.736514, -0.348435
0.739438, -0.342121
0.742309, -0.335781
0.745125, -0.329417
0.747887, -0.323029
0.750595, -0.316618
0.753247, -0.310184
0.755845, -0.303728
0.758387, -0.297250
0.760874, -0.290750
0.763305, -0.284229
0.765681, -0.277687
0.768000, -0.271125
0.770264, -0.264544
0.772471, -0.257943
0.774622, -0.251324
0.776716, -0.244686
0.778754, -0.238031
0.780734, -0.231359
0.782657, -0.224669
0.784523, -0.217964
0.786332, -0.211242
0.788083, -0.204505
0.789777, -0.197753
0.791413, -0.190987
0.792991, -0.184207
0.794511, -0.177414
0.795972, -0.170607
0.797376, -0.163789
0.798721, -0.156958
0.800008, -0.150116
0.801236, -0.143263
0.802405, -0.136399
0.803516, -0.129526
0.804568, -0.122643
0.805561, -0.115751
0.806495, -0.108851
0.807369, -0.101942
0.808185, -0.095027
0.808942, -0.088104
0.809639, -0.081175
0.810277, -0.074240
0.810855, -0.067300
0.811375, -0.060354
0.811834, -0.053404
0.812234, -0.046451
0.812575, -0.039494
0.812856, -0.032534
0.813077, -0.025571
0.813239, -0.018607
0.813341, -0.011641
0.813384, -0.004675
0.813366, 0.002292
0.813289, 0.009259
0.813153, 0.016225
0.812957, 0.023189
0.812701, 0.030152
0.812385, 0.037113
0.812010, 0.044071
0.811575, 0.051026
0.811081, 0.057977
0.810527, 0.064924
0.809913, 0.071866
0.809241, 0.078803
0.808508, 0.085734
0.807716, 0.092659
0.806865, 0.099577
0.805955, 0.106487
0.804985, 0.113390
0.803957, 0.120284
0.802869, 0.127170
0.801722, 0.134046
0.800516, 0.140912
0.799252, 0.147767
0.797928, 0.154612
0.796546, 0.161446
0.795106, 0.168267
0.793606, 0.175076
0.792049, 0.181872
0.790433, 0.188655
0.788759, 0.195423
0.787027, 0.202178
0.785238, 0.208917
0.783390, 0.215641
0.781485, 0.222348
0.779522, 0.229040
0.777502, 0.235714
0.775424, 0.242371
0.773290, 0.249010
0.771099, 0.255630
0.768850, 0.262231
0.766545, 0.268813
0.764184, 0.275375
0.761767, 0.281917
0.759293, 0.288437
0.756763, 0.294936
0.754178, 0.301413
0.751537, 0.307868
0.748841, 0.314300
0.746089, 0.320709
0.743282, 0.327093
0.740421, 0.333453
0.737505, 0.339789
0.734535, 0.346099
0.731510, 0.352383
0.728432, 0.358641
0.725300, 0.364873
0.722114, 0.371077
0.718875, 0.377254
0.715583, 0.383402
0.712239, 0.389522
0.708841, 0.395612
0.705392, 0.401674
0.701890, 0.407705
0.698337, 0.413706
0.694731, 0.419675
0.691075, 0.425614
0.687368, 0.431521
0.683610, 0.437395
0.679801, 0.443237
0.675942, 0.449046
0.672033, 0.454821
0.668075, 0.460562
0.664067, 0.466268
0.660010, 0.471940
0.655905, 0.477577
0.651750, 0.483177
0.647548, 0.488742
0.643298, 0.494270
0.639000, 0.499761
0.634655, 0.505214
0.630263, 0.510630
0.625825, 0.516007
0.621340, 0.521346
0.616809, 0.526645
0.612233, 0.531906
0.607611, 0.537126
0.602944, 0.542306
0.598233, 0.547445
0.593477, 0.552544
0.588677, 0.557600
0.583834, 0.562615
0.578948, 0.567588
0.574018, 0.572518
0.569047, 0.577406
0.564032, 0.582250
0.558977, 0.587050
0.553879, 0.591806
0.548741, 0.596517
0.543562, 0.601184
0.538343, 0.605806
0.533084, 0.610382
0.527785, 0.614912
0.522447, 0.619397
0.517070, 0.623834
0.511655, 0.628225
0.506202, 0.632568
0.500711, 0.636864
0.495184, 0.641112
0.489619, 0.645312
0.484018, 0.649463
0.478381, 0.653565
0.472709, 0.657619
0.467001, 0.661622
0.461259, 0.665576
0.455482, 0.669480
0.449672, 0.673333
0.443828, 0.677136
0.437951, 0.680888
0.432041, 0.684589
0.426100, 0.688238
0.420126, 0.691835
0.414122, 0.695380
0.408086, 0.698873
0.402020, 0.702313
0.395925, 0.705700
0.389799, 0.709034
0.383645, 0.712314
0.377462, 0.715541
0.371251, 0.718714
0.365012, 0.721833
0.358746, 0.724897
0.352453, 0.727907
0.346134, 0.730862
0.339789, 0.733762
0.333419, 0.736606
0.327023, 0.739395
0.320604, 0.742128
0.314160, 0.744805
0.307693, 0.747426
0.301203, 0.749990
0.294690, 0.752498
0.288156, 0.754950
0.281599, 0.757344
0.275022, 0.759681
0.268424, 0.761960
0.261806, 0.764183
0.255169, 0.766347
0.248512, 0.768454
0.241837, 0.770502
0.235143, 0.772493
0.228432, 0.774425
0.221704, 0.776298
0.214959, 0.778113
0.208198, 0.779870
0.201421, 0.781567
0.194630, 0.783205
0.187823, 0.784784
0.181003, 0.786304
0.174169, 0.787764
0.167322, 0.789165
0.160462, 0.790506
0.153590, 0.791787
0.146707, 0.793009
0.139812, 0.794170
0.132907, 0.795272
0.125992, 0.796313
0.119068, 0.797294
0.112135, 0.798215
0.105193, 0.799075
0.098243, 0.799875
0.091286, 0.800615
0.084322, 0.801293
0.077351, 0.801912
0.070375, 0.802469
0.063393, 0.802966
0.056407, 0.803402
0.049416, 0.803777
0.042422, 0.804091
0.035424, 0.804345
0.028424, 0.804537
0.021421, 0.804669
0.014417, 0.804740
0.007412, 0.804750
0.000406, 0.804698
-0.006599, 0.804586
-0.013605, 0.804413
-0.020609, 0.804179
-0.027611, 0.803884
-0.034612, 0.803528
-0.041610, 0.803111
-0.048605, 0.802633
-0.055596, 0.802095
-0.062583, 0.801495
-0.069565, 0.800835
-0.076542, 0.800114
-0.083513, 0.799333
-0.090477, 0.798491
-0.097435, 0.797588
-0.104385, 0.796625
-0.111328, 0.795601
-0.118262, 0.794517
-0.125187, 0.793373
-0.132102, 0.792168
-0.139007, 0.790904
-0.145902, 0.789579
-0.152786, 0.788194
-0.159658, 0.786750
-0.166517, 0.785246
-0.173364, 0.783682
-0.180198, 0.782059
-0.187018, 0.780376
-0.193824, 0.778635
-0.200615, 0.776834
-0.207391, 0.774974
-0.214150, 0.773055
-0.220894, 0.771077
-0.227620, 0.769041
-0.234329, 0.766946
-0.241020, 0.764794
-0.247693, 0.762583
-0.254347, 0.760314
-0.260981, 0.757987
-0.267595, 0.755603
-0.274189, 0.753161
-0.280762, 0.750662
-0.287313, 0.748106
-0.293842, 0.745493
-0.300348, 0.742823
-0.306832, 0.740097
-0.313292, 0.737315
-0.319728, 0.734476
-0.326139, 0.731582
-0.332525, 0.728632
-0.338886, 0.725626
-0.345221, 0.722566
-0.351529, 0.719450
-0.357810, 0.716280
-0.364064, 0.713055
-0.370289, 0.709775
-0.376486, 0.706442
-0.382654, 0.703055
-0.388793, 0.699615
-0.394902, 0.696121
-0.400980, 0.692574
-0.407028, 0.688975
-0.413044, 0.685323
-0.419028, 0.681618
-0.424980, 0.677862
-0.430899, 0.674054
-0.436785, 0.670195
-0.442637, 0.666285
-0.448456, 0.662324
-0.454239, 0.658313
-0.459988, 0.654251
-0.465701, 0.650140
-0.471378, 0.645979
-0.477018, 0.641768
-0.482622, 0.637509
-0.488189, 0.633201
-0.493718, 0.628845
-0.499208, 0.624441
-0.504661, 0.619989
-0.510074, 0.615490
-0.515447, 0.610944
-0.520781, 0.606352
-0.526075, 0.601713
-0.531328, 0.597028
-0.536540, 0.592298
-0.541710, 0.587522
-0.546839, 0.582702
-0.551925, 0.577837
-0.556968, 0.572927
-0.561969, 0.567975
-0.566925, 0.562978
-0.571838, 0.557939
-0.576707, 0.552857
-0.581531, 0.547733
-0.586310, 0.542567
-0.591044, 0.537360
-0.595732, 0.532111
-0.600373, 0.526822
-0.604969, 0.521493
-0.609517, 0.516123
-0.614018, 0.510714
-0.618471, 0.505266
-0.622877, 0.499780
-0.627234, 0.494255
-0.631543, 0.488692
-0.635803, 0.483092
-0.640013, 0.477455
-0.644174, 0.471781
-0.648285, 0.466071
-0.652345, 0.460326
-0.656355, 0.454545
-0.660314, 0.448730
-0.664222, 0.442880
-0.668078, 0.436996
-0.671882, 0.431078
-0.675635, 0.425128
-0.679334, 0.419145
-0.682981, 0.413129
-0.686576, 0.407082
-0.690116, 0.401004
-0.693604, 0.394895
-0.697037, 0.388756
-0.700416, 0.382586
-0.703741, 0.376388
-0.707011, 0.370160
-0.710226, 0.363904
-0.713386, 0.357621
-0.716491, 0.351309
-0.719540, 0.344971
-0.722533, 0.338606
-0.725470, 0.332215
-0.728350, 0.325798
-0.731174, 0.319357
-0.733942, 0.312890
-0.736652, 0.306400
-0.739304, 0.299886
-0.741900, 0.293349
-0.744437, 0.286789
-0.746917, 0.280208
-0.749339, 0.273604
-0.751702, 0.266980
-0.754007, 0.260335
-0.756253, 0.253670
-0.758441, 0.246985
-0.760569, 0.240281
-0.762639, 0.233559
-0.764649, 0.226819
-0.766599, 0.220061
-0.768490, 0.213286
-0.770321, 0.206494
-0.772092, 0.199687
-0.773803, 0.192864
-0.775454, 0.186026
-0.777044, 0.179174
-0.778574, 0.172308
-0.780043, 0.165429
-0.781452, 0.158537
-0.782799, 0.151632
-0.784086, 0.144716
-0.785312, 0.137789
-0.786476, 0.130851
-0.787579, 0.123902
-0.788621, 0.116944
-0.789601, 0.109978
-0.790520, 0.103002
-0.791378, 0.096019
-0.792173, 0.089028
-0.792907, 0.082030
-0.793579, 0.075026
-0.794189, 0.068015
-0.794738, 0.061000
-0.795224, 0.053980
-0.795648, 0.046956
-0.796011, 0.039928
-0.796311, 0.032897
-0.796549, 0.025863
-0.796725, 0.018827
-0.796839, 0.011790
-0.796891, 0.004752
-0.796880, -0.002286
-0.796808, -0.009325
-0.796673, -0.016362
-0.796476, -0.023398
-0.796217, -0.030433
-0.795896, -0.037465
-0.795512, -0.044494
-0.795067, -0.051519
-0.794559, -0.058541
-0.793990, -0.065558
-0.793358, -0.072570
-0.792665, -0.079576
-0.791909, -0.086576
-0.791092, -0.093569
-0.790213, -0.100555
-0.789273, -0.107533
-0.788270, -0.114503
-0.787206, -0.121463
-0.786081, -0.128414
-0.784894, -0.135355
-0.783646, -0.142286
-0.782337, -0.149205
-0.780966, -0.156112
-0.779535, -0.163007
-0.778042, -0.169890
-0.776489, -0.176759
-0.774875, -0.183614
-0.773200, -0.190455
-0.771465, -0.197280
-0.769670, -0.204090
-0.767814, -0.210885
-0.765899, -0.217662
-0.763923, -0.224422
-0.761888, -0.231165
-0.759793, -0.237889
-0.757639, -0.244595
-0.755426, -0.251282
-0.753153, -0.257948
-0.750821, -0.264594
-0.748431, -0.271220
-0.745982, -0.277824
-0.743475, -0.284406
-0.740909, -0.290965
-0.738286, -0.297502
-0.735605, -0.304015
-0.732866, -0.310504
-0.730070, -0.316968
-0.727216, -0.323408
-0.724306, -0.329821
-0.721339, -0.336209
-0.718315, -0.342570
-0.715236, -0.348904
-0.712100, -0.355211
-0.708908, -0.361489
-0.705661, -0.367739
-0.702359, -0.373959
-0.699001, -0.380150
-0.695589, -0.386311
-0.692122, -0.392441
-0.688601, -0.398540
-0.685026, -0.404607
-0.681397, -0.410642
-0.677715, -0.416645
-0.673980, -0.422615
-0.670192, -0.428551
-0.666351, -0.434453
-0.662458, -0.440320
-0.658513, -0.446153
-0.654517, -0.451950
-0.650469, -0.457711
-0.646370, -0.463436
-0.642220, -0.469124
-0.638020, -0.474775
-0.633770, -0.480388
-0.629470, -0.485963
-0.625121, -0.491499
-0.620722, -0.496996
-0.616275, -0.502454
-0.611780, -0.507871
-0.607236, -0.513248
-0.602645, -0.518585
-0.598006, -0.523880
-0.593321, -0.529133
-0.588588, -0.534344
-0.583810, -0.539513
-0.578986, -0.544638
-0.574116, -0.549721
-0.569201, -0.554759
-0.564241, -0.559753
-0.559237, -0.564703
-0.554189, -0.569607
-0.549097, -0.574467
-0.543962, -0.579280
-0.538785, -0.584047
-0.533565, -0.588768
-0.528303, -0.593442
-0.522999, -0.598068
-0.517654, -0.602647
-0.512269, -0.607177
-0.506843, -0.611659
-0.501377, -0.616093
-0.495872, -0.620477
-0.490327, -0.624812
-0.484744, -0.629096
-0.479123, -0.633331
-0.473464, -0.637515
-0.467768, -0.641648
-0.462034, -0.645730
-0.456265, -0.649760
-0.450459, -0.653738
-0.444618, -0.657664
-0.438742, -0.661538
-0.432831, -0.665358
-0.426886, -0.669126
-0.420907, -0.672840
-0.414895, -0.676500
-0.408850, -0.680106
-0.402773, -0.683658
-0.396664, -0.687155
-0.390524, -0.690598
-0.384353, -0.693985
-0.378152, -0.697316
-0.371920, -0.700592
-0.365659, -0.703812
-0.359370, -0.706975
-0.353051, -0.710082
-0.346705, -0.713132
-0.340332, -0.716125
-0.333931, -0.719060
-0.327504, -0.721938
-0.321051, -0.724759
-0.314573, -0.727521
-0.308069, -0.730225
-0.301541, -0.732871
-0.294990, -0.735458
-0.288415, -0.737986
-0.281817, -0.740454
-0.275196, -0.742864
-0.268554, -0.745214
-0.261890, -0.747505
-0.255206, -0.749735
-0.248501, -0.751906
-0.241777, -0.754016
-0.235033, -0.756066
-0.228271, -0.758055
-0.221491, -0.759983
-0.214692, -0.761851
-0.207877, -0.763657
-0.201045, -0.765402
-0.194198, -0.767086
-0.187334, -0.768709
-0.180456, -0.770269
-0.173564, -0.771768
-0.166657, -0.773205
-0.159738, -0.774580
-0.152805, -0.775893
-0.145860, -0.777144
-0.138904, -0.778332
-0.131937, -0.779458
-0.124959, -0.780521
-0.117971, -0.781522
-0.110974, -0.782460
-0.103967, -0.783335
-0.096953, -0.784147
-0.089930, -0.784896
-0.082901, -0.785583
-0.075865, -0.786206
-0.068822, -0.786766
-0.061775, -0.787263
-0.054722, -0.787696
-0.047665, -0.788066
-0.040604, -0.788373
-0.033540, -0.788617
-0.026473, -0.788797
-0.019404, -0.788914
-0.012333, -0.788968
-0.005262, -0.788958
0.001810, -0.788884
0.008882, -0.788747
0.015953, -0.788547
0.023023, -0.788284
0.030091, -0.787956
0.037156, -0.787566
0.044219, -0.787112
0.051278, -0.786595
0.058333, -0.786015
0.065383, -0.785371
0.072428, -0.784664
0.079467, -0.783895
0.086499, -0.783062
0.093525, -0.782165
0.100543, -0.781206
0.107553, -0.780185
0.114554, -0.779100
0.121546, -0.777952
0.128528, -0.776742
0.135500, -0.775470
0.142461, -0.774134
0.149410, -0.772737
0.156348, -0.771277
0.163272, -0.769755
0.170183, -0.768171
0.177081, -0.766526
0.183964, -0.764818
0.190832, -0.763049
0.197685, -0.761218
0.204522, -0.759326
0.211342, -0.757373
0.218145, -0.755358
0.224930, -0.753283
0.231697, -0.751147
0.238445, -0.748950
0.245174, -0.746693
0.251882, -0.744376
0.258571, -0.741998
0.265238, -0.739561
0.271884, -0.737064
0.278507, -0.734508
0.285108, -0.731892
0.291685, -0.729217
0.298239, -0.726484
0.304769, -0.723691
0.311274, -0.720841
0.317753, -0.717932
0.324206, -0.714965
0.330633, -0.711940
0.337033, -0.708858
0.343405, -0.705719
0.349750, -0.702522
0.356066, -0.699269
0.362352, -0.695959
0.368609, -0.692593
0.374836, -0.689171
0.381033, -0.685694
0.387198, -0.682160
0.393331, -0.678572
0.399433, -0.674929
0.405501, -0.671231
0.411537, -0.667479
0.417538, -0.663673
0.423506, -0.659814
0.429439, -0.655900
0.435336, -0.651934
0.441198, -0.647915
0.447024, -0.643844
0.452813, -0.639720
0.458565, -0.635545
0.464280, -0.631318
0.469956, -0.627041
0.475594, -0.622712
0.481193, -0.618333
0.486752, -0.613904
0.492271, -0.609425
0.497750, -0.604896
0.503188, -0.600319
0.508585, -0.595693
0.513940, -0.591019
0.519252, -0.586297
0.524522, -0.581527
0.529749, -0.576710
0.534932, -0.571846
0.540072, -0.566936
0.545167, -0.561980
0.550217, -0.556978
0.555221, -0.551931
0.560181, -0.546840
0.565094, -0.541704
0.569960, -0.536524
0.574780, -0.531300
0.579552, -0.526033
0.584277, -0.520724
0.588953, -0.515372
0.593581, -0.509978
0.598160, -0.504543
0.602690, -0.499067
0.607170, -0.493550
0.611600, -0.487993
0.615980, -0.482396
0.620309, -0.476760
0.624586, -0.471086
0.628813, -0.465373
0.632987, -0.459622
0.637109, -0.453833
0.641179, -0.448008
0.645196, -0.442146
0.649159, -0.436249
0.653069, -0.430315
0.656925, -0.424347
0.660727, -0.418344
0.664474, -0.412307
0.668167, -0.406236
0.671804, -0.400132
0.675386, -0.393995
0.678912, -0.387827
0.682382, -0.381626
0.685795, -0.375395
0.689152, -0.369132
0.692452, -0.362840
0.695695, -0.356518
0.698880, -0.350167
0.702008, -0.343787
0.705077, -0.337379
0.708089, -0.330943
0.711041, -0.324481
0.713935, -0.317992
0.716770, -0.311476
0.719546, -0.304936
0.722262, -0.298370
0.724918, -0.291780
0.727514, -0.285166
0.730050, -0.278528
0.732526, -0.271868
0.734941, -0.265185
0.737295, -0.258481
0.739589, -0.251755
0.741821, -0.245009
0.743991, -0.238243
0.746100, -0.231457
0.748147, -0.224652
0.750132, -0.217828
0.752055, -0.210987
0.753916, -0.204128
0.755715, -0.197252
0.757450, -0.190361
0.759123, -0.183453
0.760733, -0.176531
0.762280, -0.169593
0.763764, -0.162642
0.765184, -0.155678
0.766541, -0.148700
0.767835, -0.141711
0.769064, -0.134709
0.770230, -0.127697
0.771332, -0.120674
0.772370, -0.113641
0.773344, -0.106599
0.774254, -0.099547
0.775100, -0.092488
0.775881, -0.085421
0.776598, -0.078347
0.777250, -0.071266
0.777838, -0.064180
0.778361, -0.057088
0.778820, -0.049991
0.779214, -0.042890
0.779543, -0.035786
0.779807, -0.028679
0.780007, -0.021569
0.780142, -0.014458
0.780211, -0.007345
0.780217, -0.000232
0.780157, 0.006881
0.780032, 0.013994
0.779843, 0.021106
0.779589, 0.028215
0.779269, 0.035323
0.778886, 0.042427
0.778437, 0.049528
0.777923, 0.056625
0.777345, 0.063717
0.776702, 0.070804
0.775995, 0.077885
0.775223, 0.084959
0.774386, 0.092027
0.773485, 0.099086
0.772520, 0.106138
0.771490, 0.113180
0.770396, 0.120213
0.769238, 0.127236
0.768015, 0.134248
0.766729, 0.141249
0.765379, 0.148238
0.763965, 0.155215
0.762487, 0.162179
0.760946, 0.169129
0.759342, 0.176065
0.757674, 0.182986
0.755943, 0.189892
0.754149, 0.196782
0.752292, 0.203656
0.750373, 0.210512
0.748390, 0.217351
0.746346, 0.224171
0.744239, 0.230973
0.742070, 0.237755
0.739839, 0.244517
0.737546, 0.251258
0.735192, 0.257979
0.732777, 0.264677
0.730300, 0.271354
0.727762, 0.278007
0.725164, 0.284637
0.722505, 0.291243
0.719786, 0.297825
0.717006, 0.304381
0.714167, 0.310912
0.711268, 0.317416
0.708309, 0.323894
0.705292, 0.330344
0.702215, 0.336767
0.699080, 0.343161
0.695886, 0.349526
0.692634, 0.355861
0.689325, 0.362166
0.685957, 0.368441
0.682532, 0.374685
0.679051, 0.380896
0.675512, 0.387076
0.671917, 0.393223
0.668265, 0.399336
0.664558, 0.405416
0.660795, 0.411461
0.656977, 0.417472
0.653104, 0.423447
0.649176, 0.429386
0.645194, 0.435288
0.641157, 0.441154
0.637067, 0.446983
0.632924, 0.452773
0.628728, 0.458525
0.624479, 0.464238
0.620177, 0.469912
0.615824, 0.475546
0.611419, 0.481139
0.606963, 0.486691
0.602456, 0.492202
0.597898, 0.497672
0.593290, 0.503099
0.588633, 0.508483
0.583926, 0.513824
0.579170, 0.519121
0.574366, 0.524374
0.569513, 0.529583
0.564613, 0.534746
0.559665, 0.539864
0.554670, 0.544936
0.549629, 0.549961
0.544541, 0.554940
0.539408, 0.559871
0.534229, 0.564755
0.529006, 0.569591
0.523738, 0.574378
0.518426, 0.579116
0.513070, 0.583804
0.507671, 0.588443
0.502230, 0.593032
0.496746, 0.597570
0.491221, 0.602058
0.485654, 0.606494
0.480046, 0.610878
0.474398, 0.615210
0.468710, 0.619489
0.462982, 0.623716
0.457216, 0.627890
0.451411, 0.632009
0.445568, 0.636075
0.439687, 0.640087
0.433770, 0.644044
0.427815, 0.647946
0.421825, 0.651792
0.415799, 0.655583
0.409738, 0.659318
0.403642, 0.662996
0.397513, 0.666618
0.391349, 0.670183
0.385153, 0.673691
0.378924, 0.677141
0.372663, 0.680533
0.366371, 0.683867
0.360048, 0.687142
0.353694, 0.690359
0.347310, 0.693516
0.340897, 0.696615
0.334455, 0.699653
0.327985, 0.702632
0.321487, 0.705551
0.314962, 0.708409
0.308410, 0.711207
0.301832, 0.713943
0.295228, 0.716619
0.288600, 0.719233
0.281946, 0.721786
0.275269, 0.724277
0.268569, 0.726706
0.261846, 0.729073
0.255100, 0.731377
0.248333, 0.733618
0.241545, 0.735797
0.234736, 0.737912
0.227907, 0.739965
0.221059, 0.741954
0.214192, 0.743879
0.207307, 0.745741
0.200404, 0.747538
0.193484, 0.749272
0.186548, 0.750941
0.179596, 0.752546
0.172628, 0.754086
0.165646, 0.755562
0.158649, 0.756972
0.151639, 0.758318
0.144617, 0.759599
0.137581, 0.760815
0.130534, 0.761965
0.123476, 0.763050
0.116407, 0.764069
0.109329, 0.765023
0.102241, 0.765911
0.095144, 0.766733
0.088039, 0.767490
0.080927, 0.768181
0.073807, 0.768805
0.066682, 0.769364
0.059550, 0.769856
0.052414, 0.770282
0.045273, 0.770642
0.038128, 0.770936
0.030980, 0.771164
0.023829, 0.771325
0.016676, 0.771420
0.009521, 0.771449
0.002366, 0.771411
-0.004789, 0.771307
-0.011944, 0.771137
-0.019098, 0.770900
-0.026250, 0.770597
-0.033400, 0.770228
-0.040547, 0.769792
-0.047691, 0.769291
-0.054830, 0.768723
-0.061965, 0.768088
-0.069095, 0.767388
-0.076218, 0.766622
-0.083335, 0.765790
-0.090445, 0.764891
-0.097547, 0.763927
-0.104640, 0.762897
-0.111724, 0.761802
-0.118799, 0.760640
-0.125864, 0.759414
-0.132917, 0.758121
-0.139959, 0.756764
-0.146989, 0.755341
-0.154006, 0.753853
-0.161010, 0.752301
-0.168000, 0.750683
-0.174975, 0.749001
-0.181936, 0.747254
-0.188880, 0.745442
-0.195808, 0.743567
-0.202719, 0.741627
-0.209612, 0.739623
-0.216487, 0.737556
-0.223344, 0.735425
-0.230181, 0.733230
-0.236997, 0.730972
-0.243794, 0.728651
-0.250569, 0.726268
-0.257322, 0.723821
-0.264053, 0.721312
-0.270761, 0.718741
-0.277445, 0.716108
-0.284105, 0.713413
-0.290740, 0.710656
-0.297350, 0.707838
-0.303934, 0.704959
-0.310491, 0.702019
-0.317022, 0.699018
-0.323524, 0.695957
-0.329999, 0.692836
-0.336444, 0.689655
-0.342861, 0.686414
-0.349247, 0.683114
-0.355603, 0.679755
-0.361927, 0.676337
-0.368220, 0.672861
-0.374481, 0.669326
-0.380709, 0.665734
-0.386904, 0.662084
-0.393064, 0.658377
-0.399191, 0.654613
-0.405282, 0.650792
-0.411338, 0.646915
-0.417358, 0.642982
-0.423341, 0.638994
-0.429287, 0.634950
-0.435196, 0.630851
-0.441066, 0.626697
-0.446898, 0.622490
-0.452690, 0.618228
-0.458443, 0.613913
-0.464155, 0.609544
-0.469827, 0.605123
-0.475458, 0.600650
-0.481046, 0.596124
-0.486593, 0.591547
-0.492097, 0.586919
-0.497557, 0.582239
-0.502974, 0.577509
-0.508346, 0.572730
-0.513674, 0.567900
-0.518957, 0.563021
-0.524194, 0.558094
-0.529385, 0.553118
-0.534530, 0.548094
-0.539627, 0.543022
-0.544677, 0.537903
-0.549679, 0.532738
-0.554632, 0.527527
-0.559537, 0.522269
-0.564393, 0.516966
-0.569198, 0.511619
-0.573954, 0.506227
-0.578659, 0.500791
-0.583313, 0.495311
-0.587916, 0.489789
-0.592467, 0.484223
-0.596966, 0.478616
-0.601412, 0.472967
-0.605805, 0.467277
-0.610145, 0.461547
-0.614431, 0.455776
-0.618663, 0.449966
-0.622840, 0.444116
-0.626962, 0.438228
-0.631029, 0.432301
-0.635040, 0.426337
-0.638996, 0.420336
-0.642895, 0.414298
-0.646737, 0.408225
-0.650522, 0.402115
-0.654250, 0.395971
-0.657920, 0.389792
-0.661531, 0.383579
-0.665085, 0.377332
-0.668580, 0.371053
-0.672015, 0.364741
-0.675392, 0.358397
-0.678708, 0.352022
-0.681965, 0.345617
-0.685162, 0.339181
-0.688297, 0.332715
-0.691373, 0.326221
-0.694387, 0.319698
-0.697339, 0.313147
-0.700230, 0.306568
-0.703060, 0.299963
-0.705827, 0.293331
-0.708531, 0.286674
-0.711173, 0.279992
-0.713752, 0.273285
-0.716268, 0.266554
-0.718721, 0.259800
-0.721110, 0.253023
-0.723435, 0.246224
-0.725696, 0.239403
-0.727894, 0.232562
-0.730026, 0.225700
-0.732094, 0.218818
-0.734098, 0.211916
-0.736036, 0.204997
-0.737909, 0.198059
-0.739717, 0.191104
-0.741459, 0.184132
-0.743136, 0.177143
-0.744747, 0.170140
-0.746292, 0.163121
-0.747771, 0.156088
-0.749183, 0.149041
-0.750530, 0.141981
-0.751810, 0.134908
-0.753023, 0.127824
-0.754169, 0.120728
-0.755249, 0.113622
-0.756262, 0.106505
-0.757207, 0.099380
-0.758086, 0.092245
-0.758897, 0.085102
-0.759642, 0.077952
-0.760318, 0.070795
-0.760928, 0.063631
-0.761470, 0.056462
-0.761944, 0.049288
-0.762351, 0.042110
-0.762690, 0.034928
-0.762962, 0.027743
-0.763165, 0.020555
-0.763302, 0.013366
-0.763370, 0.006175
-0.763371, -0.001016
-0.763304, -0.008208
-0.763169, -0.015398
-0.762966, -0.022587
-0.762696, -0.029774
-0.762358, -0.036958
-0.761952, -0.044140
-0.761479, -0.051317
-0.760938, -0.058489
-0.760329, -0.065657
-0.759653, -0.072818
-0.758910, -0.079973
-0.758099, -0.087121
-0.757220, -0.094262
-0.756275, -0.101393
-0.755262, -0.108516
-0.754182, -0.115629
-0.753035, -0.122732
-0.751821, -0.129824
-0.750540, -0.136904
-0.749193, -0.143972
-0.747779, -0.151027
-0.746298, -0.158068
-0.744751, -0.165096
-0.743138, -0.172108
-0.741459, -0.179105
-0.739713, -0.186087
-0.737902, -0.193051
-0.736026, -0.199998
-0.734083, -0.206928
-0.732076, -0.213838
-0.730003, -0.220730
-0.727866, -0.227602
-0.725663, -0.234453
-0.723396, -0.241283
-0.721065, -0.248092
-0.718669, -0.254878
-0.716210, -0.261642
-0.713686, -0.268382
-0.711099, -0.275097
-0.708449, -0.281788
-0.705736, -0.288454
-0.702959, -0.295094
-0.700121, -0.301707
-0.697219, -0.308293
-0.694256, -0.314851
-0.691231, -0.321381
-0.688144, -0.327882
-0.684996, -0.334353
-0.681786, -0.340795
-0.678516, -0.347205
-0.675186, -0.353584
-0.671795, -0.359931
-0.668345, -0.366246
-0.664834, -0.372528
